trip_id,pickup_datetime,pickup_zone,vehicle_type,passenger_count,trip_distance_km,trip_duration_min,payment_method,fare_amount
TRP108063,2025-03-19 07:56:24,Suburb,Sedan,2,2.9,8.9,Cash,112.49
TRP101719,2024-10-09 07:01:24,Airport,Sedan,2,1.41,10.1,UPI,115.17
TRP107512,2025-05-21 14:31:08,Mall,Mini,1,6.98,23.5,Cash,148.78
TRP110967,2025-03-23 13:36:23,Railway Station,Sedan,1,8.79,20.2,Cash,245.45
TRP103806,2024-03-25 20:19:25,Railway Station,Sedan,1,2.12,13.7,UPI,159.7
TRP108484,2024-08-17 20:59:11,Residential,Sedan,3,6.73,31.5,UPI,234.9
TRP109369,2024-08-17 23:08:35,Business District,Sedan,2,3.43,10.6,Cash,218.24
TRP104701,2025-02-05 07:15:43,Business District,Auto,1,3.01,9.5,Cash,65.69
TRP103961,2024-12-24 13:05:08,Mall,Sedan,1,28.51,69.0,UPI,585.99
TRP107932,2024-08-23 22:06:46,Business District,Mini,1,7.91,14.5,Card,140.33
TRP105557,2024-09-16 19:23:24,Suburb,Sedan,2,2.52,10.6,Wallet,173.15
TRP105564,2024-07-10 20:53:16,Business District,SUV,3,3.1,19.4,Cash,229.41
TRP109363,2024-06-29 02:34:48,Suburb,Mini,1,5.01,13.3,Card,191.82
TRP110200,2024-12-01 11:08:24,Residential,Auto,4,2.77,11.1,Cash,53.6
TRP106087,2024-04-24 23:54:19,Residential,SUV,1,5.93,16.5,UPI,282.84
TRP100890,2024-02-24 14:08:34,Business District,Sedan,1,4.1,12.6,UPI,136.2
TRP107307,2024-02-15 06:47:46,Residential,SUV,4,5.1,13.2,Cash,224.17
TRP107809,2024-09-07 13:29:19,Railway Station,Sedan,2,5.17,21.6,Cash,178.44
TRP104006,2024-12-21 08:00:44,Business District,SUV,2,2.62,12.6,Cash,196.91
TRP104939,2025-04-02 04:03:12,Residential,Mini,1,3.01,8.5,Card,132.13
TRP109571,2024-03-15 18:04:19,Suburb,Sedan,1,6.65,37.2,UPI,259.9
TRP107457,2024-04-25 15:46:00,Mall,Mini,4,14.11,32.1,Cash,259.3
TRP105898,2024-03-24 20:29:03,Residential,SUV,1,3.04,14.7,Cash,232.29
TRP106173,2025-02-11 02:12:08,Business District,Sedan,6,9.23,25.4,Cash,282.4
TRP110364,2025-04-17 22:17:50,Suburb,Sedan,1,3.54,12.8,UPI,144.98
TRP105819,2025-04-21 06:50:06,Airport,Sedan,5,4.43,15.9,UPI,203.42
TRP109009,2024-07-29 03:23:12,Residential,Auto,3,2.32,9.1,UPI,87.56
TRP108301,2024-09-15 19:05:33,Railway Station,Sedan,1,3.44,14.2,UPI,185.27
TRP102799,2025-03-08 21:21:43,Railway Station,Mini,2,6.19,32.9,UPI,208.31
TRP108621,2025-03-23 13:51:13,Railway Station,Sedan,1,2.4,9.4,Wallet,129.63
TRP100584,2024-08-08 15:13:50,Business District,Mini,1,3.22,8.3,UPI,94.83
TRP103268,2025-06-20 17:03:50,Residential,Sedan,2,3.21,13.0,UPI,152.23
TRP103932,2025-02-02 11:02:49,Residential,Mini,1,6.11,24.8,Wallet,197.34
TRP104965,2024-01-21 05:57:05,Residential,Sedan,4,2.96,10.4,Wallet,103.04
TRP101260,2024-05-25 06:56:27,Railway Station,Mini,2,4.12,7.5,Card,107.91
TRP109287,2024-04-14 22:55:27,Residential,Sedan,3,5.32,13.2,UPI,225.66
TRP106199,2024-04-30 21:16:55,Suburb,SUV,1,4.12,23.8,Cash,264.17
TRP106692,2024-11-17 22:26:38,Railway Station,Sedan,3,3.37,12.5,Card,179.95
TRP100310,2024-12-29 15:07:05,Business District,SUV,4,12.32,30.7,Cash,385.42
TRP101716,2024-12-18 15:42:29,Railway Station,SUV,2,8.36,26.8,Card,279.19
TRP107229,2024-07-18 13:33:18,Business District,Mini,6,5.34,13.8,Card,118.4
TRP106009,2024-12-24 17:47:26,Business District,Mini,2,14.89,47.2,Cash,312.95
TRP102052,2025-06-01 08:30:23,Business District,Mini,1,2.81,12.9,Wallet,129.15
TRP108400,2024-02-20 20:24:02,Residential,Auto,3,8.39,33.2,Card,179.33
TRP104668,2025-01-11 14:38:21,Residential,Auto,3,12.42,29.5,Card,146.65
TRP104298,2024-12-24 07:13:59,Business District,SUV,4,4.12,17.4,Cash,177.13
TRP106646,2024-11-25 22:50:34,Suburb,Mini,1,12.35,30.0,UPI,230.61
TRP103783,2025-06-21 15:09:07,Railway Station,Auto,2,7.7,17.6,UPI,116.19
TRP101008,2025-02-04 10:22:05,Residential,Auto,2,3.76,18.2,UPI,106.82
TRP110060,2024-10-13 12:54:56,Suburb,Mini,4,3.92,11.0,UPI,137.44
TRP102185,2024-06-15 17:43:18,Suburb,Mini,1,7.94,26.6,Cash,210.7
TRP103623,2025-03-30 13:09:36,Residential,Sedan,4,2.35,12.4,Wallet,94.89
TRP111799,2025-03-03 01:13:12,Residential,Sedan,3,11.23,40.7,Cash,326.35
TRP107198,2024-05-24 09:26:15,Railway Station,SUV,1,3.75,15.8,Cash,283.32
TRP111835,2025-01-18 08:38:46,Business District,Sedan,1,2.89,17.7,Wallet,145.52
TRP108541,2025-04-15 21:54:59,Suburb,Mini,2,3.88,18.1,UPI,112.46
TRP108104,2025-03-28 04:39:37,Business District,Mini,3,2.76,9.1,Cash,119.95
TRP104834,2024-02-06 18:52:22,Residential,SUV,1,6.79,33.8,UPI,367.19
TRP104059,2024-03-20 03:08:54,Residential,Auto,1,6.07,15.7,UPI,154.77
TRP104756,2025-01-13 20:19:57,Business District,SUV,4,2.97,19.3,Card,219.23
TRP111882,2024-01-21 08:27:00,Residential,Auto,4,4.57,21.3,Card,64.21
TRP100090,2024-08-25 15:04:45,Airport,Auto,3,3.75,10.8,UPI,129.1
TRP101987,2024-04-25 00:13:22,Business District,Mini,1,9.23,21.5,Cash,227.8
TRP100470,2025-02-07 03:01:04,Railway Station,Mini,1,1.56,7.2,UPI,97.13
TRP101326,2025-01-05 21:50:42,Mall,Sedan,2,3.07,11.9,Cash,122.8
TRP108191,2024-07-01 10:03:01,Mall,Auto,5,4.53,21.5,UPI,102.64
TRP110806,2024-07-12 15:24:24,Mall,SUV,1,2.06,6.1,UPI,135.11
TRP102117,2024-10-25 02:21:04,Mall,Auto,1,4.87,20.6,UPI,119.71
TRP102937,2025-05-07 20:25:06,Residential,Mini,1,7.07,26.0,Wallet,222.59
TRP100888,2024-01-09 14:22:50,Residential,Sedan,4,2.6,12.2,UPI,137.12
TRP100983,2024-12-19 18:43:00,Residential,Sedan,1,0.82,11.6,Card,105.92
TRP106932,2024-09-20 19:40:15,Suburb,SUV,2,3.27,17.0,Cash,206.78
TRP109115,2025-06-28 15:12:54,Residential,Sedan,4,1.66,10.8,Cash,95.51
TRP107780,2024-10-08 15:49:19,Residential,Sedan,4,3.4,12.0,Card,132.1
TRP110368,2024-10-16 15:20:45,Business District,Mini,1,3.79,16.0,Cash,99.78
TRP102925,2024-12-02 13:56:42,Railway Station,Sedan,1,3.43,14.9,Cash,101.69
TRP110509,2025-03-26 16:06:56,Residential,Mini,1,7.84,20.5,Card,206.82
TRP103214,2024-05-24 11:17:13,Business District,Mini,1,3.14,20.9,UPI,122.53
TRP105884,2024-04-02 01:55:21,Suburb,Auto,2,4.8,16.9,Cash,118.2
TRP102341,2024-10-24 21:30:04,Railway Station,Mini,3,3.43,19.5,Wallet,117.47
TRP109487,2024-11-14 01:44:30,Residential,Auto,2,3.9,17.2,Card,131.05
TRP108039,2024-08-15 04:51:59,Residential,Mini,2,1.49,7.5,UPI,106.71
TRP109159,2025-02-10 15:38:41,Mall,Sedan,2,3.73,12.6,Wallet,169.81
TRP109481,2024-10-28 00:53:15,Suburb,Sedan,2,7.29,22.9,UPI,261.66
TRP109520,2024-10-03 23:58:24,Residential,Sedan,4,8.99,23.3,UPI,264.89
TRP107169,2024-08-01 04:24:39,Business District,Sedan,3,7.61,15.8,Card,239.34
TRP100627,2024-07-19 15:52:29,Business District,Sedan,1,3.29,10.7,UPI,138.78
TRP108018,2024-04-04 02:42:00,Railway Station,Sedan,1,3.53,13.8,Cash,203.18
TRP104947,2024-06-29 09:18:11,Railway Station,Mini,1,3.02,12.3,UPI,118.12
TRP105080,2024-08-26 14:18:27,Business District,SUV,6,1.77,4.9,Card,92.0
TRP104244,2024-05-29 00:48:33,Airport,Mini,4,3.37,12.1,Cash,189.39
TRP107496,2024-02-16 07:59:06,Residential,Sedan,1,16.91,57.2,Card,391.37
TRP104765,2024-03-02 23:35:27,Railway Station,Mini,4,8.19,,UPI,275.33
TRP101601,2025-02-07 06:21:26,Residential,Mini,1,5.62,14.9,Wallet,125.38
TRP111576,2025-01-12 02:59:45,Railway Station,Sedan,1,3.53,11.3,Cash,234.49
TRP101269,2024-01-27 14:08:41,Mall,Mini,1,3.28,12.8,Card,94.96
TRP100128,2024-11-09 17:33:59,Suburb,Sedan,2,4.96,20.0,Wallet,211.75
TRP109642,2024-08-12 13:25:22,Railway Station,Mini,3,9.07,24.5,Card,161.64
TRP108401,2024-12-01 11:27:28,Mall,Mini,2,3.02,17.2,UPI,134.13
TRP101711,2024-09-13 12:16:15,Mall,Mini,1,3.78,12.4,Cash,123.3
TRP104182,2024-01-31 09:57:28,Railway Station,Sedan,1,8.19,32.6,Cash,282.59
TRP109140,2024-07-17 20:24:26,Suburb,Mini,1,5.51,27.9,Cash,214.56
TRP104235,2024-02-29 02:30:02,Mall,Auto,2,3.0,11.6,Card,103.06
TRP106995,2025-04-11 09:28:10,Suburb,Sedan,2,4.13,17.5,UPI,178.81
TRP107601,2024-10-03 14:01:46,Residential,Mini,1,6.59,23.7,Card,136.72
TRP102398,2025-02-05 03:50:17,Business District,Auto,1,4.14,11.4,Card,119.18
TRP110786,2024-06-19 10:48:27,Residential,Sedan,2,5.06,21.4,UPI,234.82
TRP108883,2025-05-08 22:06:48,Residential,Auto,1,2.26,6.5,Card,44.27
TRP107952,2024-09-26 10:36:59,Railway Station,Mini,2,2.11,13.4,UPI,138.69
TRP109544,2024-02-10 22:46:48,Mall,Auto,1,2.76,13.0,UPI,108.23
TRP110149,2024-02-27 18:52:31,Residential,SUV,3,5.44,26.2,Wallet,300.34
TRP101186,2024-03-18 18:05:21,Railway Station,Mini,2,5.88,19.7,Cash,189.88
TRP108482,2024-10-15 12:58:25,Residential,SUV,4,2.14,9.8,Wallet,164.99
TRP111806,2024-12-12 22:39:54,Residential,SUV,2,4.47,14.1,UPI,200.85
TRP111717,2024-06-05 21:14:35,Railway Station,SUV,6,9.35,48.0,Cash,487.33
TRP101977,2024-02-01 04:13:00,Suburb,Auto,1,0.97,10.1,UPI,77.19
TRP105314,2024-02-27 20:16:07,Business District,Mini,2,10.29,46.0,UPI,252.33
TRP111922,2025-01-14 03:11:42,Residential,Auto,1,1.12,7.2,Wallet,76.86
TRP104247,2024-07-25 17:26:55,Railway Station,SUV,1,2.19,17.3,Cash,214.14
TRP109554,2024-06-17 12:05:43,Business District,Mini,1,3.5,13.2,Cash,67.79
TRP100915,2024-09-07 08:58:43,Mall,Auto,2,11.19,39.0,Cash,245.16
TRP101305,2025-01-01 16:48:51,Railway Station,Auto,1,12.94,33.0,Wallet,183.6
TRP107977,2024-10-23 07:55:49,Residential,SUV,1,4.78,17.9,UPI,199.95
TRP103049,2025-04-01 14:09:12,Residential,Mini,4,5.86,18.3,UPI,157.72
TRP107965,2024-04-29 04:12:10,Airport,Mini,2,4.09,12.8,Card,199.99
TRP106653,2025-04-29 12:23:32,Suburb,Mini,1,5.97,15.3,Cash,167.83
TRP111478,2025-03-06 02:42:41,Suburb,Sedan,2,2.93,9.5,UPI,154.07
TRP101273,2025-01-03 17:12:17,Suburb,Auto,2,3.02,,Cash,70.94
TRP105698,2024-07-26 14:36:25,Residential,Mini,3,3.67,15.1,Cash,72.73
TRP106945,2024-10-28 18:12:29,Suburb,Sedan,2,2.34,13.1,Card,144.35
TRP109780,2024-05-26 17:14:35,Residential,Mini,2,4.03,17.6,UPI,155.26
TRP102796,2024-11-05 19:50:24,Mall,Sedan,1,3.39,17.4,UPI,155.37
TRP106797,2025-04-09 21:51:30,Railway Station,Sedan,2,4.72,20.4,Card,217.74
TRP101398,2024-01-14 15:44:12,Railway Station,Mini,3,8.6,22.9,Cash,201.64
TRP106615,2024-06-24 02:06:00,Suburb,Sedan,1,3.11,13.4,Cash,186.31
TRP103358,2024-10-14 23:48:17,Railway Station,Auto,1,4.85,15.4,Card,121.5
TRP100183,2025-01-15 04:34:55,Airport,Sedan,2,3.06,10.4,Card,206.7
TRP111932,2025-03-12 08:55:53,Mall,SUV,1,3.87,15.4,Cash,259.7
TRP104462,2024-02-21 08:03:13,Mall,SUV,2,9.57,46.7,Cash,524.77
TRP108747,2025-02-02 19:05:44,Residential,Mini,2,8.0,41.9,UPI,236.35
TRP108215,2024-06-20 19:59:20,Airport,Sedan,1,1.58,9.9,Cash,224.0
TRP103563,2025-03-02 15:41:42,Business District,Auto,1,4.24,11.2,Card,64.03
TRP109412,2024-07-08 03:18:50,Railway Station,SUV,1,0.98,7.6,Card,170.38
TRP111197,2024-06-07 03:01:39,Railway Station,SUV,2,11.79,36.5,Cash,397.84
TRP106513,2024-05-29 12:54:29,Railway Station,Mini,1,6.67,21.3,Card,135.14
TRP104567,2025-01-12 15:36:00,Residential,Mini,2,4.27,16.7,UPI,133.91
TRP109242,2024-02-29 15:53:21,Airport,Sedan,1,4.23,18.0,Wallet,213.96
TRP106603,2025-04-20 07:43:33,Residential,Sedan,1,1.85,7.6,UPI,88.24
TRP110122,2025-05-18 08:51:25,Mall,Sedan,3,2.2,10.2,UPI,129.69
TRP102656,2024-05-27 14:33:31,Railway Station,Sedan,1,3.05,12.7,UPI,131.3
TRP110005,2024-12-22 23:31:00,Residential,Sedan,6,8.41,22.1,UPI,382.09
TRP104305,2025-03-14 08:33:39,Railway Station,SUV,2,3.45,19.1,UPI,230.55
TRP101961,2024-03-18 20:01:13,Residential,SUV,3,4.24,18.5,UPI,285.41
TRP104992,2024-04-25 14:39:19,Business District,Auto,4,4.59,12.0,UPI,83.63
TRP104891,2024-09-20 04:47:22,Business District,Sedan,1,2.98,12.8,Wallet,157.42
TRP106138,2024-01-09 21:01:59,Suburb,SUV,1,1.98,11.6,UPI,191.89
TRP105815,2024-08-02 18:33:39,Residential,Sedan,2,7.62,26.6,Wallet,254.11
TRP105869,2025-02-06 20:02:07,Residential,Sedan,1,4.05,17.2,Card,168.69
TRP108719,2024-12-26 01:39:33,Residential,Sedan,4,7.94,21.4,UPI,262.57
TRP106395,2024-11-06 13:53:44,Residential,SUV,2,3.39,8.4,Card,161.06
TRP111744,2024-09-17 20:58:19,Business District,Sedan,2,6.41,27.4,Card,224.13
TRP106226,2024-09-03 09:49:15,Residential,Mini,3,4.85,20.8,Cash,125.5
TRP109717,2024-06-04 05:15:47,Mall,SUV,1,10.33,28.8,UPI,357.6
TRP101499,2025-04-04 07:08:00,Airport,Mini,1,9.17,21.5,UPI,250.57
TRP108563,2025-05-04 13:08:13,Railway Station,Mini,1,2.69,12.1,Card,51.51
TRP101251,2024-08-12 17:17:30,Residential,Auto,2,3.97,20.0,Cash,107.63
TRP103176,2024-06-10 18:42:37,Suburb,SUV,1,6.04,25.4,Cash,288.08
TRP105072,2024-07-24 23:54:04,Railway Station,Auto,2,3.49,10.8,Wallet,80.76
TRP103359,2025-06-21 13:21:30,Suburb,SUV,6,2.41,9.4,UPI,117.71
TRP107325,2024-05-16 12:08:44,Business District,Sedan,2,7.46,18.8,Cash,211.03
TRP110591,2025-03-31 03:35:27,Business District,Sedan,2,2.24,9.8,Cash,165.27
TRP109354,2025-05-30 11:41:04,Suburb,Sedan,1,3.05,18.9,Wallet,171.55
TRP108830,2024-01-02 05:17:24,Business District,Auto,3,12.87,39.1,UPI,247.09
TRP110835,2025-06-29 16:55:32,Residential,Mini,2,4.16,13.0,Card,66.68
TRP103289,2024-08-08 07:50:31,Residential,Auto,2,5.54,18.1,UPI,86.65
TRP110877,2024-03-28 06:58:56,Airport,Auto,1,10.02,31.9,UPI,202.37
TRP110530,2025-05-15 15:47:56,Mall,Mini,1,2.24,8.7,Cash,68.4
TRP103190,2025-01-07 00:08:29,Railway Station,SUV,4,5.64,19.9,UPI,275.39
TRP101573,2025-03-19 23:38:24,Suburb,SUV,2,4.57,17.9,Wallet,275.69
TRP109069,2025-01-18 10:07:01,Business District,Mini,2,3.85,19.6,Cash,139.47
TRP101051,2024-07-18 05:54:11,Railway Station,Mini,1,2.53,7.3,Cash,129.54
TRP104069,2024-02-23 01:04:59,Business District,Sedan,3,5.69,18.1,UPI,214.49
TRP107532,2024-12-27 11:29:52,Mall,Sedan,2,1.07,7.3,Cash,114.52
TRP103218,2024-08-24 03:41:03,Mall,SUV,1,3.58,16.5,UPI,305.42
TRP108121,2024-09-02 04:21:56,Residential,SUV,1,1.96,6.9,Cash,203.84
TRP100272,2024-03-23 17:14:01,Residential,SUV,1,2.21,14.4,Cash,227.46
TRP102042,2025-02-13 07:00:08,Suburb,Sedan,3,6.09,18.9,UPI,152.72
TRP104763,2024-11-07 14:17:47,Mall,Sedan,2,3.88,10.3,UPI,104.44
TRP107275,2024-10-18 18:29:42,Railway Station,Mini,4,5.8,31.9,UPI,172.65
TRP108283,2024-09-16 00:44:52,Business District,Mini,2,1.39,6.8,UPI,106.22
TRP107847,2024-05-15 22:37:08,Business District,Sedan,1,2.74,13.9,Cash,111.92
TRP101086,2025-03-13 16:33:58,Suburb,Mini,1,12.31,27.0,Cash,229.32
TRP101473,2024-04-23 00:47:49,Residential,Sedan,1,2.26,13.3,Cash,169.29
TRP108694,2024-10-31 03:52:17,Suburb,Auto,2,3.52,10.1,UPI,101.77
TRP108000,2025-04-10 02:52:34,Business District,SUV,1,4.44,14.4,Wallet,250.25
TRP109344,2024-03-18 16:28:34,Residential,Auto,2,1.88,8.8,Wallet,51.58
TRP102186,2024-05-20 18:19:17,Suburb,Sedan,1,5.38,23.2,UPI,205.55
TRP111719,2025-01-13 23:26:11,Residential,Mini,3,9.63,43.6,Cash,226.36
TRP104322,2024-08-02 10:23:58,Business District,SUV,1,7.38,33.2,UPI,384.08
TRP109107,2024-10-09 22:19:33,Suburb,SUV,1,1.53,8.0,Cash,120.22
TRP109601,2024-09-15 01:24:56,Business District,Auto,4,2.02,9.1,Cash,89.01
TRP105831,2024-05-19 08:39:36,Residential,Sedan,1,2.6,21.1,UPI,158.98
TRP110540,2025-04-14 09:38:26,Mall,Sedan,1,6.43,39.0,UPI,221.0
TRP108071,2024-10-17 18:07:59,Mall,Sedan,1,11.16,49.4,Cash,431.0
TRP111664,2024-02-22 15:08:24,Business District,SUV,3,4.15,13.9,Card,172.43
TRP108583,2025-03-18 00:43:33,Suburb,Sedan,2,13.81,48.9,UPI,353.41
TRP104709,2025-04-29 00:25:23,Mall,SUV,4,4.65,16.7,Cash,242.1
TRP108235,2025-01-18 02:24:42,Business District,Mini,2,1.7,7.8,Wallet,149.03
TRP109818,2024-07-30 12:23:49,Mall,Sedan,2,1.99,8.7,Wallet,97.52
TRP104485,2024-12-28 20:48:52,Suburb,SUV,1,4.66,23.2,UPI,307.34
TRP110443,2025-03-12 09:33:58,Suburb,Sedan,4,9.43,41.5,Cash,378.47
TRP103478,2025-03-01 11:33:12,Business District,Auto,3,3.74,18.4,Card,104.47
TRP111584,2024-12-07 12:04:53,Business District,Mini,3,4.33,16.6,UPI,113.59
TRP103924,2024-11-08 05:25:02,Business District,Auto,1,7.94,17.9,UPI,141.67
TRP101748,2025-03-15 12:31:51,Railway Station,Sedan,1,8.86,23.3,Cash,210.27
TRP100732,2025-05-18 04:57:14,Airport,Auto,2,3.68,11.6,Cash,212.79
TRP102553,2025-06-20 02:31:26,Airport,Sedan,1,3.82,11.4,Wallet,216.9
TRP111002,2025-04-22 16:40:38,Suburb,Sedan,4,7.8,19.7,UPI,197.28
TRP109191,2024-01-07 21:04:44,Railway Station,SUV,3,6.44,24.0,Wallet,373.39
TRP108928,2024-12-25 13:20:38,Business District,Sedan,3,9.2,25.9,UPI,218.36
TRP108613,2024-12-08 14:03:12,Residential,Mini,1,3.48,12.0,UPI,114.69
TRP102662,2024-09-28 03:19:17,Business District,Mini,5,4.12,11.9,Cash,196.06
TRP107953,2025-06-12 05:52:21,Mall,SUV,1,5.15,16.2,Wallet,241.91
TRP108359,2025-01-16 21:14:53,Mall,Mini,1,10.12,43.7,UPI,306.21
TRP103113,2024-07-18 06:25:22,Residential,Auto,1,4.85,18.5,Cash,66.45
TRP103303,2024-03-05 17:37:00,Mall,Mini,2,3.38,13.1,UPI,864.8611968122595
TRP106250,2024-10-22 18:56:32,Residential,Mini,1,5.08,25.4,Cash,181.25
TRP101344,2024-04-11 22:23:52,Railway Station,Sedan,1,2.77,8.9,Cash,130.71
TRP110607,2024-11-15 22:18:23,Mall,Mini,1,1.81,8.6,UPI,50.93
TRP101690,2025-02-25 15:07:52,Residential,Auto,1,6.8,19.1,UPI,102.83
TRP111656,2024-06-11 21:53:33,Residential,Sedan,1,6.41,26.7,Card,280.5
TRP110692,2024-04-21 06:20:45,Residential,Auto,3,3.28,10.7,UPI,87.98
TRP105048,2024-03-23 10:36:50,Residential,Mini,2,12.58,44.8,Card,302.99
TRP107375,2025-01-09 10:20:26,Suburb,Mini,3,1.79,11.4,Cash,103.12
TRP110848,2025-03-22 07:04:20,Suburb,Sedan,1,2.44,11.9,Cash,109.68
TRP103308,2025-05-30 07:32:01,Residential,Sedan,1,4.84,13.5,Cash,153.73
TRP101504,2024-11-22 05:10:03,Residential,Mini,1,9.84,32.0,UPI,243.13
TRP111032,2024-11-07 07:48:34,Airport,Auto,2,5.65,15.1,Cash,110.53
TRP101806,2024-09-19 21:27:45,Residential,Mini,1,4.85,20.8,Cash,184.3
TRP103871,2025-04-17 03:18:03,Mall,Sedan,1,1.69,5.6,Wallet,109.37
TRP107859,2024-05-08 13:23:17,Residential,Mini,1,3.68,13.7,UPI,126.9
TRP103791,2024-05-19 08:51:35,Residential,Sedan,1,1.0,5.3,Cash,85.77
TRP105217,2024-06-14 06:03:38,Mall,Sedan,1,6.77,23.1,UPI,199.12
TRP111550,2025-01-30 06:20:35,Business District,SUV,1,4.89,14.2,Card,208.45
TRP111477,2025-04-16 22:51:15,Railway Station,Mini,1,1.15,3.6,UPI,71.75
TRP101067,2024-12-15 22:12:16,Business District,Sedan,1,7.06,18.8,UPI,218.99
TRP108420,2024-05-22 06:54:24,Mall,SUV,2,3.1,9.5,Card,172.36
TRP111444,2025-04-26 08:00:15,Suburb,Sedan,4,3.98,19.3,Wallet,203.23
TRP101717,2024-07-25 23:06:23,Business District,Sedan,2,7.63,19.5,Cash,252.98
TRP102696,2024-08-16 00:28:59,Suburb,Sedan,1,7.97,22.7,UPI,238.45
TRP106451,2024-09-11 08:53:03,Mall,Mini,4,4.31,23.0,UPI,146.8
TRP101848,2024-03-31 06:14:22,Residential,Mini,2,10.66,33.2,UPI,211.25
TRP104512,2025-03-09 08:17:09,Suburb,SUV,1,5.05,19.5,UPI,323.62
TRP108981,2024-01-04 07:07:28,Mall,Mini,1,4.44,12.1,UPI,118.75
TRP111134,2024-03-21 19:49:38,Business District,Sedan,4,3.66,14.1,Cash,166.16
TRP102431,2024-03-29 17:16:53,Business District,Sedan,3,2.48,12.2,UPI,152.74
TRP107632,2025-01-09 11:07:19,Airport,Mini,1,5.91,31.3,UPI,271.34
TRP104660,2024-07-24 16:44:20,Mall,Mini,2,5.66,21.0,Cash,143.1
TRP106622,2024-10-25 03:29:32,Mall,Sedan,3,7.6,17.6,Cash,219.59
TRP103435,2024-06-09 14:24:27,Suburb,Sedan,1,6.09,17.3,UPI,201.17
TRP108170,2024-12-02 21:28:05,Business District,SUV,3,5.97,34.2,UPI,353.34
TRP111308,2025-03-12 12:11:58,Mall,Sedan,2,1.4,7.5,Wallet,106.84
TRP100142,2024-05-30 23:53:21,Business District,Auto,1,2.29,9.3,Card,116.63
TRP108473,2024-12-23 19:08:27,Suburb,Sedan,1,8.51,43.0,Cash,339.69
TRP105586,2025-04-07 05:49:22,Residential,Sedan,2,15.46,37.4,UPI,382.83
TRP110569,2025-04-12 16:42:30,Railway Station,Mini,1,5.5,21.8,Card,155.05
TRP106992,2024-07-04 15:21:37,Railway Station,Mini,1,6.67,17.3,UPI,167.64
TRP107636,2025-02-23 14:38:48,Residential,Mini,3,3.44,14.2,UPI,107.26
TRP108093,2024-02-15 07:20:09,Residential,Sedan,1,2.5,8.0,Cash,94.12
TRP106804,2025-05-10 07:54:51,Airport,Sedan,2,3.85,11.0,Cash,180.09
TRP106749,2024-11-29 23:56:46,Business District,Sedan,0,4.03,13.8,Cash,194.34
TRP106100,2024-02-23 06:13:33,Railway Station,Auto,4,2.61,11.6,UPI,74.8
TRP105290,2025-02-02 06:11:40,Mall,Sedan,1,1.58,6.3,Cash,100.33
TRP107713,2024-08-25 04:27:55,Business District,Sedan,1,5.3,16.7,Cash,280.44
TRP103409,2024-02-08 18:51:32,Residential,Mini,6,5.57,26.6,UPI,145.86
TRP101117,2024-11-16 04:46:39,Airport,Mini,2,3.01,9.3,Cash,214.78
TRP107447,2025-04-11 20:24:37,Suburb,Auto,2,4.22,18.7,Cash,86.28
TRP101756,2024-07-09 01:22:44,Business District,Sedan,3,6.78,25.0,UPI,245.57
TRP100497,2024-07-23 07:18:27,Business District,Mini,2,13.39,33.2,Card,246.86
TRP107348,2024-06-24 19:56:04,Residential,Sedan,1,7.27,49.9,UPI,297.59
TRP107583,2024-02-24 19:57:42,Residential,SUV,6,5.57,21.2,UPI,277.46
TRP100870,2024-09-06 01:58:15,Residential,Mini,1,6.17,12.6,Cash,183.34
TRP103357,2024-04-12 06:28:13,Railway Station,Mini,1,4.18,13.3,Cash,104.83
TRP100912,2024-07-24 12:02:31,Mall,Mini,1,2.64,10.7,UPI,97.52
TRP100721,2025-05-23 10:55:10,Business District,Mini,1,3.4,13.4,UPI,156.08
TRP102805,2024-06-06 16:11:42,Airport,Sedan,1,4.36,13.9,UPI,178.6
TRP111986,2024-11-13 01:12:00,Railway Station,Sedan,2,11.0,27.0,UPI,282.67
TRP100886,2024-01-29 22:51:06,Suburb,Mini,4,6.56,22.7,Wallet,151.78
TRP111574,2025-03-23 17:08:53,Residential,Sedan,2,16.39,64.3,Wallet,464.14
TRP108866,2025-03-28 11:46:36,Business District,Sedan,1,5.37,25.1,UPI,244.89
TRP111285,2025-02-24 06:36:02,Mall,Auto,2,16.64,47.5,UPI,207.72
TRP109247,2025-04-19 23:50:32,Mall,SUV,1,9.27,31.2,Cash,551.14
TRP101520,2025-04-16 17:26:35,Mall,Mini,1,8.38,44.9,Card,247.94
TRP110481,2025-06-22 18:53:48,Business District,Sedan,3,1.72,12.6,UPI,115.67
TRP102746,2025-03-17 16:44:15,Mall,Mini,1,16.55,35.6,Cash,265.87
TRP110495,2024-12-23 16:45:13,Residential,Auto,3,4.88,16.7,Wallet,74.45
TRP103545,2024-08-11 11:53:06,Railway Station,Mini,2,1.65,11.0,Cash,106.13
TRP100314,2024-05-13 03:42:54,Business District,SUV,1,0.85,4.5,Cash,157.86
TRP101799,2024-10-12 00:26:57,Suburb,Mini,1,2.49,10.9,Cash,178.04
TRP100327,2024-01-21 10:15:14,Residential,SUV,1,7.24,42.2,Card,352.41
TRP103757,2024-02-13 23:58:53,Mall,SUV,1,4.86,18.2,UPI,248.97
TRP104204,2025-05-09 22:42:45,Suburb,SUV,2,4.69,11.0,Cash,201.59
TRP105850,2025-01-08 11:08:14,Mall,SUV,1,5.81,17.3,UPI,260.38
TRP106129,2025-05-14 00:04:03,Residential,Auto,2,3.29,8.5,Cash,80.6
